user_id,login_id,device_id  ,merchant_id,name,age,gender,account_created_date,location,avg_monthly_spend
USR04303,LOG04303,DEV04303,M00044,Akash Joshi,83,Male,10-07-2025,Rajkot,5452.14
USR04304,LOG04304,DEV04304,M00489,Sanjay Verma,67,Male,05-10-2020,Kolkata,7700.22
USR04305,LOG04305,DEV04305,M00065,Kartik Srivastava,60,Male,19-01-2025,Faridabad,1275.69
USR04306,LOG04306,DEV04306,M00225,Nitin Ghosh,78,Male,14-09-2022,Mumbai,8173.09
USR04307,LOG04307,DEV04307,M00302,Rohan Dey,48,Male,31-01-2022,Moradabad,8035.08
USR04308,LOG04308,DEV04308,M00342,Nitin Choudhary,56,Male,09-07-2021,Vasai-Virar,8790.39
USR04309,LOG04309,DEV04309,M00423,Tarun Purohit,90,Male,15-05-2021,Pune,2379.64
USR04310,LOG04310,DEV04310,M00359,Harsh Joshi,49,Male,17-05-2021,Surat,6941.04
USR04311,LOG04311,DEV04311,M00184,Sakshi Khawshi,43,Female,14-04-2024,Ranchi,2019.93
USR04312,LOG04312,DEV04312,M00044,Varun Banerjee,42,Male,18-04-2022,Howrah,3186.33
USR04313,LOG04313,DEV04313,M00265,Neelam Varma,27,Female,09-06-2025,Navi Mumbai,3523.02
USR04314,LOG04314,DEV04314,M00471,Aditya Malhotra,78,Male,26-06-2020,Rajkot,7840.87
USR04315,LOG04315,DEV04315,M00473,Sanya Bhargava,30,Female,25-05-2020,Agra,4681.48
USR04316,LOG04316,DEV04316,M00269,Asha Malhotra,46,Female,31-07-2021,Bhopal,3566.51
USR04317,LOG04317,DEV04317,M00406,Nisha Kumar,26,Female,13-04-2025,Solapur,1619.7
USR04318,LOG04318,DEV04318,M00479,Siddharth Choudhary,90,Male,09-07-2021,Patna,8360.53
USR04319,LOG04319,DEV04319,M00167,Madhuri Iyer,88,Female,23-02-2025,Jaipur,4507.16
USR04320,LOG04320,DEV04320,M00333,Simran Chopra,58,Female,21-02-2024,Delhi,5837.22
USR04321,LOG04321,DEV04321,M00324,Jaya Dubey,56,Female,31-07-2023,Srinagar,4086.78
USR04322,LOG04322,DEV04322,M00332,Ajay Bakode,71,Male,08-10-2025,Hubli-Dharwad,5070.49
USR04323,LOG04323,DEV04323,M00303,Divya Mishra,20,Female,09-11-2021,Agra,8353.52
USR04324,LOG04324,DEV04324,M00259,Dhanlaxmi Jain,38,Female,09-11-2025,Nashik,5524.89
USR04325,LOG04325,DEV04325,M00465,Sanya Dey,37,Female,08-04-2022,Bhopal,5507.08
USR04326,LOG04326,DEV04326,M00313,Deepak Srivastava,80,Male,16-06-2023,Faridabad,2233.41
USR04327,LOG04327,DEV04327,M00233,Isha Saxena,37,Female,19-03-2023,Meerut,6051.86
USR04328,LOG04328,DEV04328,M00160,Tanvi Bose,53,Female,30-01-2022,Solapur,7299.04
USR04329,LOG04329,DEV04329,M00469,Yash Bhargava,60,Male,21-01-2024,Vadodara,4472.67
USR04330,LOG04330,DEV04330,M00187,Tarun Iyer,72,Male,13-08-2020,Coimbatore,924.88
USR04331,LOG04331,DEV04331,M00084,Amit Chauhan,43,Male,08-03-2021,Bareilly,991.4
USR04332,LOG04332,DEV04332,M00359,Jaya Vora,74,Female,30-03-2022,Jodhpur,3173.06
USR04333,LOG04333,DEV04333,M00148,Manish Desai,34,Male,03-04-2023,Ranchi,7880.02
USR04334,LOG04334,DEV04334,M00091,Sakshi Joshi,73,Female,27-11-2021,Ludhiana,5614.03
USR04335,LOG04335,DEV04335,M00446,Shalini Khandelwal,28,Female,09-04-2020,Lucknow,1228.46
USR04336,LOG04336,DEV04336,M00243,Varun Kumar,90,Male,11-06-2021,Guwahati,1627.35
USR04337,LOG04337,DEV04337,M00456,Jaya Shah,33,Female,13-07-2024,Bareilly,9375.97
USR04338,LOG04338,DEV04338,M00023,Siddharth Malhotra,45,Male,01-01-2025,Howrah,4789.12
USR04339,LOG04339,DEV04339,M00158,Tanvi Naidu,60,Female,05-04-2024,Kota,9938.11
USR04340,LOG04340,DEV04340,M00297,Riya Gandhi,31,Female,18-07-2022,Salem,8256
USR04341,LOG04341,DEV04341,M00405,Vikas Naidu,63,Male,14-11-2020,Faridabad,4386.96
USR04342,LOG04342,DEV04342,M00442,Yash Khandelwal,23,Male,16-10-2020,Howrah,1378.11
USR04343,LOG04343,DEV04343,M00133,Aarav Khawshi,41,Male,12-12-2023,Jodhpur,9200.46
USR04344,LOG04344,DEV04344,M00260,Riya Dubey,67,Female,17-02-2021,Kalyan-Dombivli,8981.19
USR04345,LOG04345,DEV04345,M00248,Neelam Dey,69,Female,17-07-2025,Srinagar,4033.97
USR04346,LOG04346,DEV04346,M00388,Radhika Mehta,36,Female,26-02-2022,Vasai-Virar,5936.69
USR04347,LOG04347,DEV04347,M00287,Shalini Verma,67,Female,26-03-2023,Aligarh,5553.25
USR04348,LOG04348,DEV04348,M00400,Manish Desai,53,Male,26-07-2024,Moradabad,4441.14
USR04349,LOG04349,DEV04349,M00323,Akash Chauhan,48,Male,12-09-2020,Moradabad,2220.45
USR04350,LOG04350,DEV04350,M00282,Nitin Trivedi,41,Male,02-09-2025,Mumbai,5616.64
USR04351,LOG04351,DEV04351,M00440,Jaya Bhatt,50,Female,13-08-2022,Delhi,4709.54
USR04352,LOG04352,DEV04352,M00498,Nitin Choudhary,72,Male,09-11-2021,Srinagar,6323.31
USR04353,LOG04353,DEV04353,M00066,Sanjay Jain,21,Male,12-11-2021,Howrah,8165.88
USR04354,LOG04354,DEV04354,M00316,Isha Munjewar,76,Female,18-05-2025,Agra,6580.95
USR04355,LOG04355,DEV04355,M00323,Vivek Rastogi,45,Male,02-10-2025,Vijayawada,1464.89
USR04356,LOG04356,DEV04356,M00451,Manish Das,50,Male,15-08-2023,Varanasi,4864.7
USR04357,LOG04357,DEV04357,M00146,Varun Mukherjee,38,Male,08-12-2024,Bangalore,7290.07
USR04358,LOG04358,DEV04358,M00366,Sanjay Agarwal,40,Male,22-06-2024,Dhanbad,7795.85
USR04359,LOG04359,DEV04359,M00341,Pallavi Verma,80,Female,03-11-2024,Bhopal,2860.25
USR04360,LOG04360,DEV04360,M00364,Pallavi Gandhi,77,Female,03-02-2025,Nashik,8210.62
USR04361,LOG04361,DEV04361,M00134,Asha Chopra,68,Female,25-08-2025,Bhubaneswar,552.44
USR04362,LOG04362,DEV04362,M00116,Yash Ghosh,69,Male,29-11-2024,Ghaziabad,2073.48
USR04363,LOG04363,DEV04363,M00316,Raj Khawshi,36,Male,29-07-2022,Srinagar,6002.18
USR04364,LOG04364,DEV04364,M00446,Jaya Reddy,45,Female,20-05-2021,Aurangabad,1002.04
USR04365,LOG04365,DEV04365,M00484,Harsh Dey,33,Male,24-02-2025,Vijayawada,9446.64
USR04366,LOG04366,DEV04366,M00442,Nisha Iyer,64,Female,05-07-2021,Kolkata,3908.29
USR04367,LOG04367,DEV04367,M00099,Kiran Vora,74,Female,29-07-2020,Jodhpur,977.77
USR04368,LOG04368,DEV04368,M00437,Ashwjeet Solanki,50,Male,15-09-2022,Jodhpur,7310.04
USR04369,LOG04369,DEV04369,M00410,Ajay Dave,65,Male,21-10-2020,Vadodara,9070.79
USR04370,LOG04370,DEV04370,M00272,Sanjay Dongare,86,Male,28-11-2024,Bhopal,7901.1
USR04371,LOG04371,DEV04371,M00016,Ashwjeet Naidu,89,Male,03-12-2022,Jalandhar,9160.07
USR04372,LOG04372,DEV04372,M00050,Harsh Khawshi,48,Male,31-01-2022,Meerut,4920
USR04373,LOG04373,DEV04373,M00499,Harsh Khawshi,90,Male,22-07-2023,Chandigarh,3375.77
USR04374,LOG04374,DEV04374,M00457,Rahul Bakode,21,Male,18-02-2021,Lucknow,3507.16
USR04375,LOG04375,DEV04375,M00062,Akash Bhatt,48,Male,30-03-2024,Kolkata,6767.21
USR04376,LOG04376,DEV04376,M00221,Dhanlaxmi Dave,62,Female,06-04-2022,Solapur,3445.31
USR04377,LOG04377,DEV04377,M00487,Arjun Khandelwal,61,Male,24-06-2025,Kanpur,9469.92
USR04378,LOG04378,DEV04378,M00191,Deepak Vora,76,Male,27-01-2025,Mumbai,2423.86
USR04379,LOG04379,DEV04379,M00400,Asha Jain,68,Female,09-07-2024,Bangalore,9147.44
USR04380,LOG04380,DEV04380,M00492,Kiran Dave,62,Female,27-02-2021,Jabalpur,8465.67
USR04381,LOG04381,DEV04381,M00168,Ajay Mukherjee,32,Male,24-06-2021,Howrah,952.32
USR04382,LOG04382,DEV04382,M00368,Rekha Mukherjee,41,Female,01-03-2025,Bhubaneswar,7542.99
USR04383,LOG04383,DEV04383,M00476,Shalini Verma,62,Female,04-02-2021,Moradabad,7385.88
USR04384,LOG04384,DEV04384,M00428,Kunal Solanki,78,Female,08-02-2020,Jaipur,8161.54
USR04385,LOG04385,DEV04385,M00008,Isha Desai,43,Female,06-08-2023,Srinagar,2177.42
USR04386,LOG04386,DEV04386,M00340,Aarav Gupta,63,Male,13-08-2021,Chandigarh,6148.89
USR04387,LOG04387,DEV04387,M00381,Deepak Gupta,83,Male,15-06-2024,Aligarh,8800.1
USR04388,LOG04388,DEV04388,M00353,Shalini Gupta,38,Female,24-11-2022,Vijayawada,2141.77
USR04389,LOG04389,DEV04389,M00361,Anand Tiwari,87,Male,09-09-2024,Chandigarh,4512.59
USR04390,LOG04390,DEV04390,M00446,Meera Purohit,70,Female,09-11-2023,Ludhiana,4531.05
USR04391,LOG04391,DEV04391,M00406,Riya Tiwari,34,Female,05-10-2022,Amritsar,3382.75
USR04392,LOG04392,DEV04392,M00462,Kiran Bakode,68,Female,17-06-2020,Mysore,5957.39
USR04393,LOG04393,DEV04393,M00462,Vivek Dubey,20,Male,12-10-2022,Coimbatore,5763.37
USR04394,LOG04394,DEV04394,M00324,Rakesh Nair,31,Male,20-08-2023,Aurangabad,8855.43
USR04395,LOG04395,DEV04395,M00117,Nisha Bhargava,89,Female,19-07-2025,Mira-Bhayandar,9621.73
USR04396,LOG04396,DEV04396,M00438,Kartik Chopra,69,Male,09-09-2021,Jodhpur,7599.11
USR04397,LOG04397,DEV04397,M00116,Dhanlaxmi Khandelwal,50,Female,14-11-2024,Agra,1707.86
USR04398,LOG04398,DEV04398,M00417,Rakesh Dongare,71,Male,12-10-2020,Varanasi,8824.15
USR04399,LOG04399,DEV04399,M00380,Neelam Srivastava,59,Female,18-10-2020,Chandigarh,2322.5
USR04400,LOG04400,DEV04400,M00020,Dhanlaxmi Thakur,25,Female,13-03-2022,Gwalior,9840.86
USR04401,LOG04401,DEV04401,M00030,Tanvi Thakur,80,Female,10-07-2024,Vasai-Virar,8509.47
USR04402,LOG04402,DEV04402,M00485,Sakshi Purohit,59,Female,22-04-2021,Vadodara,4369.64
USR04403,LOG04403,DEV04403,M00491,Radhika Dubey,71,Female,18-07-2022,Tiruchirappalli,3542.58
USR04404,LOG04404,DEV04404,M00484,Sanjay Bose,76,Male,07-12-2024,Srinagar,5234.53
USR04405,LOG04405,DEV04405,M00174,Anjali Varma,85,Female,27-08-2021,Vadodara,1315.3
USR04406,LOG04406,DEV04406,M00121,Rakesh Roy,70,Male,05-08-2025,Jaipur,8504.28
USR04407,LOG04407,DEV04407,M00267,Rekha Jain,36,Female,13-09-2022,Gwalior,6931.94
USR04408,LOG04408,DEV04408,M00346,Shreya Bhattacharya,53,Female,12-04-2024,Ranchi,4783.72
USR04409,LOG04409,DEV04409,M00092,Rahul Dubey,26,Male,05-04-2024,Agra,1272.69
USR04410,LOG04410,DEV04410,M00258,Neha Purohit,37,Female,29-09-2020,Moradabad,6782.15
USR04411,LOG04411,DEV04411,M00483,Simran Chopra,77,Female,10-04-2020,Ludhiana,4591.93
USR04412,LOG04412,DEV04412,M00403,Madhuri Solanki,26,Female,12-06-2021,Thane,7409.17
USR04413,LOG04413,DEV04413,M00266,Meera Varma,51,Female,05-09-2024,Lucknow,9464.29
USR04414,LOG04414,DEV04414,M00356,Arjun Rastogi,77,Male,27-10-2024,Raipur,2170.8
USR04415,LOG04415,DEV04415,M00298,Ajay Tiwari,79,Male,19-02-2024,Bangalore,2624.79
USR04416,LOG04416,DEV04416,M00286,Pallavi Khandelwal,34,Female,10-08-2020,Aurangabad,3031.38
USR04417,LOG04417,DEV04417,M00013,Sanjay Malhotra,70,Male,24-06-2021,Solapur,2506.64
USR04418,LOG04418,DEV04418,M00350,Rekha Dave,60,Female,19-02-2025,Howrah,6052.02
USR04419,LOG04419,DEV04419,M00381,Raj Bhatt,78,Male,02-07-2021,Guwahati,7104.21
USR04420,LOG04420,DEV04420,M00366,Nisha Verma,77,Female,24-09-2025,Salem,6690.91
USR04421,LOG04421,DEV04421,M00024,Tanvi Roy,57,Female,04-11-2022,Moradabad,5367.73
USR04422,LOG04422,DEV04422,M00120,Pallavi Thakur,49,Female,07-04-2021,Chennai,6661.34
USR04423,LOG04423,DEV04423,M00020,Neha Ghosh,49,Female,09-05-2021,Agra,5697.07
USR04424,LOG04424,DEV04424,M00342,Sanya Roy,87,Female,18-08-2023,Varanasi,6039.38
USR04425,LOG04425,DEV04425,M00199,Aarav Iyer,24,Male,01-02-2021,Mysore,597.54
USR04426,LOG04426,DEV04426,M00182,Sanya Choudhary,48,Female,30-09-2025,Raipur,2781.24
USR04427,LOG04427,DEV04427,M00325,Rekha Jain,69,Female,13-05-2021,Allahabad,9501.55
USR04428,LOG04428,DEV04428,M00406,Aditya Tiwari,25,Male,05-06-2024,Visakhapatnam,3814.71
USR04429,LOG04429,DEV04429,M00019,Isha Bhatt,83,Female,23-05-2023,Kolkata,697.38
USR04430,LOG04430,DEV04430,M00344,Amit Shah,62,Male,08-10-2025,Chandigarh,8629.69
USR04431,LOG04431,DEV04431,M00251,Isha Banerjee,70,Female,08-11-2024,Guwahati,8348.31
USR04432,LOG04432,DEV04432,M00008,Varun Kumar,90,Male,25-08-2020,Hyderabad,3359.84
USR04433,LOG04433,DEV04433,M00125,Siddharth Varma,82,Male,26-09-2022,Thane,4365.86
USR04434,LOG04434,DEV04434,M00181,Sakshi Trivedi,73,Female,14-06-2020,Hyderabad,4653.54
USR04435,LOG04435,DEV04435,M00013,Sakshi Khawshi,77,Female,07-09-2023,Nagpur,2424.74
USR04436,LOG04436,DEV04436,M00315,Radhika Khawshi,26,Female,08-09-2024,Mira-Bhayandar,6287.79
USR04437,LOG04437,DEV04437,M00087,Tarun Iyer,84,Male,03-12-2022,Solapur,4127.32
USR04438,LOG04438,DEV04438,M00334,Amit Saxena,21,Male,28-05-2021,Bhopal,2895.58
USR04439,LOG04439,DEV04439,M00408,Akash Munjewar,54,Male,21-04-2025,Jabalpur,1942.44
USR04440,LOG04440,DEV04440,M00358,Anand Vora,68,Male,06-12-2021,Vasai-Virar,3780.66
USR04441,LOG04441,DEV04441,M00386,Varun Roy,50,Male,18-04-2024,Navi Mumbai,9832.3
USR04442,LOG04442,DEV04442,M00096,Ajay Mukherjee,24,Male,25-01-2020,Nagpur,3878.18
USR04443,LOG04443,DEV04443,M00173,Vikas Naidu,46,Male,01-04-2020,Nagpur,3510.31
USR04444,LOG04444,DEV04444,M00482,Kunal Bhargava,90,Female,28-07-2024,Madurai,1469.84
USR04445,LOG04445,DEV04445,M00388,Rahul Gupta,73,Male,25-04-2025,Gwalior,750.8
USR04446,LOG04446,DEV04446,M00395,Pooja Reddy,65,Female,30-12-2025,Ludhiana,6444.24
USR04447,LOG04447,DEV04447,M00051,Aarav Roy,70,Male,23-11-2025,Chandigarh,5878.09
USR04448,LOG04448,DEV04448,M00144,Riya Vora,80,Female,13-02-2020,Thane,6308.05
USR04449,LOG04449,DEV04449,M00154,Riya Tiwari,82,Female,14-01-2023,Salem,7390.25
USR04450,LOG04450,DEV04450,M00403,Neha Banerjee,69,Female,06-03-2025,Pune,4523.71
USR04451,LOG04451,DEV04451,M00448,Anjali Chopra,29,Female,09-02-2024,Agra,8401.76
USR04452,LOG04452,DEV04452,M00139,Sakshi Sen,38,Female,30-12-2020,Madurai,2989.14
USR04453,LOG04453,DEV04453,M00303,Varun Jain,77,Male,11-08-2021,Nashik,1777.16
USR04454,LOG04454,DEV04454,M00287,Kartik Khawshi,89,Male,04-06-2022,Patna,4999.24
USR04455,LOG04455,DEV04455,M00213,Rahul Mishra,60,Male,22-10-2025,Madurai,7544.17
USR04456,LOG04456,DEV04456,M00271,Pooja Mehta,74,Female,23-05-2022,Allahabad,4637.71
USR04457,LOG04457,DEV04457,M00471,Simran Mukherjee,57,Female,09-11-2025,Ghaziabad,1467.6
USR04458,LOG04458,DEV04458,M00351,Tanya Saxena,46,Female,29-09-2022,Ahmedabad,9988.87
USR04459,LOG04459,DEV04459,M00208,Deepak Purohit,36,Male,25-12-2024,Delhi,2153.8
USR04460,LOG04460,DEV04460,M00163,Siddharth Chauhan,69,Male,05-05-2021,Bangalore,6505.6
USR04461,LOG04461,DEV04461,M00196,Kunal Dubey,55,Female,24-03-2025,Jabalpur,7538.9
USR04462,LOG04462,DEV04462,M00019,Vivek Tiwari,63,Male,14-02-2024,Hubli-Dharwad,5556.4
USR04463,LOG04463,DEV04463,M00418,Shalini Saxena,74,Female,05-12-2022,Ranchi,6031.72
USR04464,LOG04464,DEV04464,M00297,Madhuri Iyer,50,Female,01-12-2024,Mysore,5177.96
USR04465,LOG04465,DEV04465,M00287,Yash Mehta,27,Male,02-12-2022,Ludhiana,3203.55
USR04466,LOG04466,DEV04466,M00033,Simran Iyer,68,Female,14-06-2022,Amritsar,3507.03
USR04467,LOG04467,DEV04467,M00322,Madhuri Kapoor,65,Female,06-04-2024,Visakhapatnam,1662.35
USR04468,LOG04468,DEV04468,M00114,Rakesh Ghosh,69,Male,31-08-2021,Allahabad,9488.29
USR04469,LOG04469,DEV04469,M00411,Vivek Ghosh,63,Male,03-02-2023,Bangalore,7319.17
USR04470,LOG04470,DEV04470,M00204,Tanya Reddy,60,Female,24-09-2024,Jaipur,7795.93
USR04471,LOG04471,DEV04471,M00189,Aarav Rastogi,20,Male,19-12-2022,Mira-Bhayandar,5664.81
USR04472,LOG04472,DEV04472,M00164,Nitin Verma,40,Male,11-04-2022,Hyderabad,6684.91
USR04473,LOG04473,DEV04473,M00350,Shalini Purohit,72,Female,07-08-2024,Solapur,6104.06
USR04474,LOG04474,DEV04474,M00469,Deepak Tiwari,89,Male,05-05-2023,Pimpri-Chinchwad,9797.01
USR04475,LOG04475,DEV04475,M00278,Isha Purohit,36,Female,24-03-2024,Meerut,9067.77
USR04476,LOG04476,DEV04476,M00335,Ashwjeet Chopra,40,Male,22-10-2021,Vadodara,908.4
USR04477,LOG04477,DEV04477,M00408,Kartik Roy,53,Male,29-08-2021,Kanpur,4920.63
USR04478,LOG04478,DEV04478,M00262,Nisha Dubey,26,Female,09-04-2023,Coimbatore,8374.77
USR04479,LOG04479,DEV04479,M00444,Deepak Solanki,20,Male,02-06-2024,Chennai,2991.95
USR04480,LOG04480,DEV04480,M00328,Tanya Joshi,82,Female,05-09-2021,Dhanbad,8924.75
USR04481,LOG04481,DEV04481,M00199,Asha Nair,67,Female,07-01-2021,Visakhapatnam,802.44
USR04482,LOG04482,DEV04482,M00196,Amit Reddy,51,Male,29-05-2025,Navi Mumbai,2903.89
USR04483,LOG04483,DEV04483,M00017,Pallavi Purohit,65,Female,15-09-2025,Gwalior,6409.6
USR04484,LOG04484,DEV04484,M00411,Tarun Trivedi,23,Male,13-06-2025,Raipur,4857.44
USR04485,LOG04485,DEV04485,M00094,Manish Dongare,47,Male,26-04-2021,Jodhpur,7333.85
USR04486,LOG04486,DEV04486,M00260,Shreya Sen,36,Female,17-08-2023,Visakhapatnam,1974.01
USR04487,LOG04487,DEV04487,M00295,Madhuri Agarwal,66,Female,17-12-2023,Indore,3459.79
USR04488,LOG04488,DEV04488,M00245,Radhika Mukherjee,90,Female,03-02-2022,Bangalore,1392.38
USR04489,LOG04489,DEV04489,M00178,Riya Dave,45,Female,06-02-2023,Dhanbad,6534.93
USR04490,LOG04490,DEV04490,M00317,Amit Dey,45,Male,24-10-2020,Raipur,3741.01
USR04491,LOG04491,DEV04491,M00114,Anand Dey,82,Male,23-01-2020,Jaipur,6139.63
USR04492,LOG04492,DEV04492,M00232,Asha Khawshi,90,Female,08-01-2023,Faridabad,9876.42
USR04493,LOG04493,DEV04493,M00465,Rakesh Verma,51,Male,22-02-2021,Agra,1909.49
USR04494,LOG04494,DEV04494,M00269,Kunal Mishra,46,Female,03-09-2021,Hubli-Dharwad,1244.67
USR04495,LOG04495,DEV04495,M00463,Kartik Solanki,67,Male,20-08-2022,Bhopal,7035.25
USR04496,LOG04496,DEV04496,M00192,Kiran Vora,24,Female,16-11-2022,Coimbatore,9877.83
USR04497,LOG04497,DEV04497,M00392,Vikas Trivedi,41,Male,12-06-2024,Bangalore,3588.05
USR04498,LOG04498,DEV04498,M00175,Divya Kapoor,24,Female,04-05-2025,Howrah,1596.53
USR04499,LOG04499,DEV04499,M00467,Radhika Roy,44,Female,01-10-2025,Ghaziabad,6543.11
USR04500,LOG04500,DEV04500,M00156,Arjun Chopra,29,Male,21-07-2024,Bangalore,1592.39
USR04501,LOG04501,DEV04501,M00200,Rakesh Desai,78,Male,01-03-2023,Thane,1232.4
USR04502,LOG04502,DEV04502,M00488,Radhika Bhatt,46,Female,28-04-2023,Ahmedabad,7503.69
USR04503,LOG04503,DEV04503,M00034,Ashwjeet Solanki,64,Male,28-03-2020,Ghaziabad,7691.92
USR04504,LOG04504,DEV04504,M00091,Pallavi Mishra,40,Female,27-10-2025,Visakhapatnam,8902.47
USR04505,LOG04505,DEV04505,M00207,Rahul Bhatt,40,Male,25-01-2022,Mira-Bhayandar,4143.19
USR04506,LOG04506,DEV04506,M00248,Pooja Chauhan,54,Female,27-09-2021,Agra,1871.94
USR04507,LOG04507,DEV04507,M00424,Rohan Bakode,77,Male,14-03-2022,Hubli-Dharwad,690.8
USR04508,LOG04508,DEV04508,M00206,Sanjay Nair,39,Male,28-08-2024,Agra,4146.07
USR04509,LOG04509,DEV04509,M00476,Neha Rastogi,22,Female,01-07-2022,Gwalior,5775.02
USR04510,LOG04510,DEV04510,M00378,Raj Bakode,61,Male,31-07-2023,Agra,6083.1
USR04511,LOG04511,DEV04511,M00216,Divya Ghosh,72,Female,28-02-2022,Coimbatore,5670.79
USR04512,LOG04512,DEV04512,M00392,Isha Modi,60,Female,05-06-2025,Srinagar,3000.2
USR04513,LOG04513,DEV04513,M00164,Neha Kapoor,39,Female,19-11-2024,Varanasi,3035.38
USR04514,LOG04514,DEV04514,M00411,Manish Gandhi,75,Male,12-09-2023,Mira-Bhayandar,3580.97
USR04515,LOG04515,DEV04515,M00057,Siddharth Varma,84,Male,22-08-2025,Nagpur,7573.06
USR04516,LOG04516,DEV04516,M00299,Varun Dey,24,Male,22-03-2024,Mumbai,8036.26
USR04517,LOG04517,DEV04517,M00399,Harsh Thakur,32,Male,08-09-2022,Solapur,4723.34
USR04518,LOG04518,DEV04518,M00192,Harsh Modi,85,Male,18-04-2022,Moradabad,8937.44
USR04519,LOG04519,DEV04519,M00135,Aarav Nair,78,Male,11-03-2024,Faridabad,6693.8
USR04520,LOG04520,DEV04520,M00200,Tanya Naidu,32,Female,27-07-2025,Vijayawada,9485.91
USR04521,LOG04521,DEV04521,M00285,Tanya Varma,86,Female,24-09-2022,Aurangabad,7280.6
USR04522,LOG04522,DEV04522,M00322,Sanjay Bhatt,23,Male,26-12-2024,Mumbai,9196.38
USR04523,LOG04523,DEV04523,M00307,Ashwjeet Naidu,23,Male,13-02-2022,Howrah,9952.69
USR04524,LOG04524,DEV04524,M00115,Ashwjeet Bose,43,Male,29-08-2025,Indore,8150.48
USR04525,LOG04525,DEV04525,M00002,Dhanlaxmi Jain,37,Female,07-01-2025,Gwalior,1250.09
USR04526,LOG04526,DEV04526,M00221,Deepak Kumar,26,Male,07-04-2021,Hubli-Dharwad,6663.29
USR04527,LOG04527,DEV04527,M00181,Sanjay Roy,52,Male,22-07-2022,Jodhpur,9814.03
USR04528,LOG04528,DEV04528,M00286,Akash Kumar,55,Male,04-04-2021,Visakhapatnam,8851.44
USR04529,LOG04529,DEV04529,M00462,Ritu Mehta,21,Female,22-12-2020,Varanasi,9532.93
USR04530,LOG04530,DEV04530,M00112,Kunal Purohit,53,Female,09-01-2023,Visakhapatnam,3528.11
USR04531,LOG04531,DEV04531,M00362,Rekha Shah,81,Female,30-11-2023,Patna,6399.89
USR04532,LOG04532,DEV04532,M00178,Kiran Bhatt,89,Female,10-04-2021,Lucknow,3103.47
USR04533,LOG04533,DEV04533,M00286,Sanjay Jain,60,Male,10-08-2023,Pune,2845.04
USR04534,LOG04534,DEV04534,M00094,Pallavi Munjewar,59,Female,23-04-2023,Patna,2834.53
USR04535,LOG04535,DEV04535,M00172,Amit Dave,23,Male,29-08-2022,Kolkata,8559.07
USR04536,LOG04536,DEV04536,M00416,Isha Chopra,53,Female,24-11-2021,Kolkata,9129.72
USR04537,LOG04537,DEV04537,M00371,Tanya Dey,51,Female,12-08-2020,Kalyan-Dombivli,2741.78
USR04538,LOG04538,DEV04538,M00270,Rekha Agarwal,75,Female,01-09-2022,Kolkata,2845
USR04539,LOG04539,DEV04539,M00059,Meera Chopra,70,Female,05-02-2024,Jodhpur,1395.66
USR04540,LOG04540,DEV04540,M00257,Nitin Chopra,41,Male,21-10-2021,Guwahati,5127.82
USR04541,LOG04541,DEV04541,M00105,Rahul Mehta,79,Male,15-10-2023,Solapur,6694.46
USR04542,LOG04542,DEV04542,M00315,Ritu Nair,79,Female,03-06-2025,Jodhpur,3898.12
USR04543,LOG04543,DEV04543,M00142,Pallavi Naidu,71,Female,27-06-2024,Mira-Bhayandar,8887.61
USR04544,LOG04544,DEV04544,M00164,Nitin Trivedi,82,Male,24-08-2023,Ahmedabad,9319.92
USR04545,LOG04545,DEV04545,M00447,Rohan Dave,59,Male,24-05-2022,Pune,9554.11
USR04546,LOG04546,DEV04546,M00076,Sanjay Shah,43,Male,12-12-2021,Bhopal,1464.76
USR04547,LOG04547,DEV04547,M00227,Harsh Naidu,29,Male,17-11-2022,Ahmedabad,4656.13
USR04548,LOG04548,DEV04548,M00155,Pallavi Shah,47,Female,15-03-2024,Mumbai,7662.6
USR04549,LOG04549,DEV04549,M00426,Manish Thakur,22,Male,27-08-2023,Allahabad,5810.49
USR04550,LOG04550,DEV04550,M00449,Aarav Gupta,28,Male,20-10-2021,Agra,8164.74
USR04551,LOG04551,DEV04551,M00178,Kartik Munjewar,72,Male,06-01-2020,Bangalore,696.41
USR04552,LOG04552,DEV04552,M00171,Akash Desai,49,Male,02-05-2025,Ahmedabad,1525.22
USR04553,LOG04553,DEV04553,M00406,Arjun Vora,80,Male,14-07-2021,Indore,7253.7
USR04554,LOG04554,DEV04554,M00296,Aditya Bhatt,20,Male,03-11-2022,Srinagar,4054.22
USR04555,LOG04555,DEV04555,M00411,Vikas Varma,33,Male,17-08-2022,Aurangabad,1148.48
USR04556,LOG04556,DEV04556,M00329,Isha Dey,58,Female,15-08-2021,Mysore,8022.76
USR04557,LOG04557,DEV04557,M00380,Neelam Bhatt,35,Female,09-08-2020,Visakhapatnam,9873.75
USR04558,LOG04558,DEV04558,M00462,Arjun Sen,46,Male,24-03-2025,Jodhpur,5061.21
USR04559,LOG04559,DEV04559,M00384,Neelam Naidu,41,Female,23-10-2022,Delhi,4725.1
USR04560,LOG04560,DEV04560,M00273,Dhanlaxmi Das,79,Female,06-02-2020,Srinagar,1038.28
USR04561,LOG04561,DEV04561,M00123,Rakesh Joshi,86,Male,13-10-2025,Faridabad,4613.61
USR04562,LOG04562,DEV04562,M00287,Yash Chauhan,84,Male,03-06-2025,Tiruchirappalli,8693.24
USR04563,LOG04563,DEV04563,M00210,Kunal Roy,90,Female,10-02-2021,Guwahati,4371.53
